_id,song,orig,cover,in_album
5f12ecf40bad3a78ca43b70c,Heroes and Villains,The Beach Boys,The Apples in Stereo,Live in Chicago
5f12ecf40bad3a78ca43b70d,Heroes Anónimos,Metrópoli,Catupecu Machu,A Morir!
5f12ecf40bad3a78ca43b70e,Heroin,The Velvet Underground,Billy Idol,Cyberpunk
5f12ecf40bad3a78ca43b70f,Heroin,The Velvet Underground,Echo & The Bunnymen,Crystal Days 1979-1999 (disc 4)
5f12ecf40bad3a78ca43b710,Heroin,The Velvet Underground,Human Drama,Fourteen Thousand Three Hundred Eighty Four Days Later: Live
5f12ecf40bad3a78ca43b711,Heroin,The Velvet Underground,Pere Ubu,Unchained
5f12ecf40bad3a78ca43b712,Heroin,The Velvet Underground,Roky Erickson,Casting the Runes
5f12ecf40bad3a78ca43b713,Heroina,Los Calis,La fuga,Negociando gasolina
5f12ecf40bad3a78ca43b714,"He's a Rebel",The Crystals,Elkie Brooks,"Rich Man's Woman"
5f12ecf40bad3a78ca43b715,"He's a Rebel",The Crystals,Maureen McGovern,Maureen McGovern
5f12ecf40bad3a78ca43b716,"He's A Rebel",Vikki Carr,The Crystals,Juke Box Jive
5f12ecf40bad3a78ca43b717,"He's A Runner",Laura Nyro,"Blood, Sweat & Tears",What Goes Up! (disc 2)
5f12ecf40bad3a78ca43b718,"He's a Runner",Laura Nyro,Cass Elliot,Dedicated to the One I Love
5f12ecf40bad3a78ca43b719,"He's a Runner",Laura Nyro,Jonatha Brooke,Time and Love: The Music of Laura Nyro
5f12ecf40bad3a78ca43b71a,"He's a Whore",Cheap Trick,Big Black,Songs About Fucking
5f12ecf40bad3a78ca43b71b,"He's a Whore",Cheap Trick,Silver Ginger 5,Black Leather Mojo (bonus disc)
5f12ecf40bad3a78ca43b71c,"He's a Woman - She's a Man",Scorpions,Evildead,The Underworld
5f12ecf40bad3a78ca43b71d,"He's A Woman She's A Man",Scorpions,Helstar,A Distant Thunder
5f12ecf40bad3a78ca43b71e,"He's a Woman, She's a Man",Scorpions,Helloween,Metal Jukebox
5f12ecf40bad3a78ca43b71f,"He's a Woman, She's a Man",Scorpions,John Corabi,A Tribute to Scorpions: Covered Like a Hurricane
5f12ecf40bad3a78ca43b720,"He's Alive",Don Francisco,Ray Boltz,The Classics
5f12ecf40bad3a78ca43b721,"He's Gone",Grateful Dead,The Persuasions,Might as Well...
5f12ecf40bad3a78ca43b722,"He's Got All the Whiskey",Bobby Charles,Bo Diddley,Big Bad Bo
5f12ecf40bad3a78ca43b723,"He's in Town",The Tokens,"The Rockin' Berries",Connoisseur Songbook Series: Goffin & King
5f12ecf40bad3a78ca43b724,"He's Mine",Billy Ray Cyrus,Rodney Atkins,Take a Back Road
5f12ecf40bad3a78ca43b725,"He's on the Beach",Kirsty MacColl,The Lemonheads,"It's About Time"
5f12ecf40bad3a78ca43b726,"He's On The Phone",Saint Etienne,Princessa,Princessa
5f12ecf40bad3a78ca43b727,"He's So Fine",The Chiffons,Jane Olivor,The Best of Jane Olivor
5f12ecf40bad3a78ca43b728,"He's So Fine",The Chiffons,The Angels,"My Boyfriend's Back"
5f12ecf40bad3a78ca43b729,"He's So Frisky",Dolly Mixture,Fucked Up,Couple Tracks
5f12ecf40bad3a78ca43b72a,"He's So Unusual",Helen Kane,Cyndi Lauper,"She's So Unusual"
5f12ecf40bad3a78ca43b72b,"He's Waiting",The Sonics,Meices,"Runnin' on Fumes: the Gearhead Magazine Singles Compilation"
5f12ecf40bad3a78ca43b72c,Hesitation Blues,Reverend Gary Davis,Doc & Merle Watson,"Here It Is, The Music"
5f12ecf40bad3a78ca43b72d,Hesitation Blues,Reverend Gary Davis,Hot Tuna,The Best of Hot Tuna
5f12ecf40bad3a78ca43b72e,Het spijt me,Anita Meyer,Dana Winner,Parels uit de Noordzee
5f12ecf40bad3a78ca43b72f,Hetki lyö,Kirka,Ari Koivunen,Fuel for the Fire (bonus disc)
5f12ecf40bad3a78ca43b730,Heut Nacht,Spliff,Klee,Unverwundbar
5f12ecf40bad3a78ca43b731,"Heute hier, morgen dort",Hannes Wader,Die Toten Hosen,Ballast der Republik
5f12ecf40bad3a78ca43b732,Hex,Catherine Irwin,Neko Case,The Tigers Have Spoken
5f12ecf40bad3a78ca43b733,Hey,Pixies,Fashion Victims,Dig for Fire: A Tribute to Pixies
5f12ecf40bad3a78ca43b734,Hey,Pixies,Ramona the Pest,Contrary Sanctuary
5f12ecf40bad3a78ca43b735,Hey ! Joe,The Leaves,Willy DeVille,Backstreets of Desire
5f12ecf40bad3a78ca43b736,Hey Baby Hey,Greg Brown,Robin Lee Berry,"Going Driftless: An Artist's Tribute to Greg Brown"
5f12ecf40bad3a78ca43b737,Hey Bo Diddley,Bo Diddley,Charlie Musselwhite,Hey Bo Diddley: A Tribute!
5f12ecf40bad3a78ca43b738,Hey Bo Diddley,Bo Diddley,Elizabeth Mitchell,You Are My Sunshine
5f12ecf40bad3a78ca43b739,Hey Bo Diddley,Bo Diddley,Grateful Dead,"Steppin' Out With the Grateful Dead (disc 2)"
5f12ecf40bad3a78ca43b73a,Hey Bo Diddley,Bo Diddley,Hurriganes,Hot Wheels
5f12ecf40bad3a78ca43b73b,Hey Bo Diddley,Bo Diddley,Jerry Garcia,"All Good Things: Jerry Garcia Studio Sessions (disc 6: Outtakes, Jams & Alternates)"
5f12ecf40bad3a78ca43b73c,Hey Bo Diddley,Bo Diddley,John Hammond,Bay Blues Live in Concert
5f12ecf40bad3a78ca43b73d,Hey Bo Diddley,Bo Diddley,les lionceaux,"Twistin the Rock, Volume 16"
5f12ecf40bad3a78ca43b73e,Hey Bo Diddley,Bo Diddley,Pebbles,First Album
5f12ecf40bad3a78ca43b73f,Hey Bulldog,The Beatles,Baltimoore,"There's No Danger on the Roof"
5f12ecf40bad3a78ca43b740,Hey Bulldog,The Beatles,Boxer,Bloodletting
5f12ecf40bad3a78ca43b741,Hey Bulldog,The Beatles,Fanny,First Time in a Long Time: The Reprise Recordings (disc 1)
5f12ecf40bad3a78ca43b742,Hey Bulldog,The Beatles,Firewater,Songs We Should Have Written
5f12ecf40bad3a78ca43b743,Hey Bulldog,The Beatles,Honeycrack,King of Misery
5f12ecf40bad3a78ca43b744,Hey Bulldog,The Beatles,That Petrol Emotion,Tingle
5f12ecf40bad3a78ca43b745,Hey Bulldog,The Beatles,The Gods,Psychedelia at Abbey Road: 1965 to 1969
5f12ecf40bad3a78ca43b746,Hey Deanie,Eric Carmen,Shaun Cassidy,Greatest Hits
5f12ecf40bad3a78ca43b747,Hey Deanie,Shaun Cassidy,Eric Carmen,Change of Heart
5f12ecf40bad3a78ca43b748,Hey Deanie,Shaun Cassidy,The Nicoteens,Raspberries Preserved
5f12ecf40bad3a78ca43b749,Hey Girl,Freddie Scott,Billy Joel,Greatest Hits Volume 3
5f12ecf40bad3a78ca43b74a,Hey Girl,Small Faces,Chords,So Far Away
5f12ecf40bad3a78ca43b74b,"Hey Good Lookin'",Hank Williams,Dave Edmunds,Get It
5f12ecf40bad3a78ca43b74c,"Hey Good Lookin'",Hank Williams,Johnny Cash,The Complete Sun Recordings 1955-1958 (disc 3)
5f12ecf40bad3a78ca43b74d,"Hey Good Lookin'",Hank Williams,The Mavericks,The Definitive Collection
5f12ecf40bad3a78ca43b74e,"Hey Good Lookin'",Hank Williams,The Replacements,It Aint Over Til the Fat Roadies Play
5f12ecf40bad3a78ca43b74f,"Hey Good Lookin'",Hank Williams,The Residents,"Stars And Hank Forever: The American Composer's Series Vol. II"
5f12ecf40bad3a78ca43b750,Hey Grandma,Moby Grape,The Move,Movements: 30th Anniversary Anthology (disc 1)
5f12ecf40bad3a78ca43b751,Hey Hey,Big Bill Broonzy,Eric Clapton,Unplugged
5f12ecf40bad3a78ca43b752,Hey Hey Girl,Rocketship,The Softies,The Way Things Change: Vol. 2
5f12ecf40bad3a78ca43b753,Hey Hey Helen,ABBA,Lush,Gala
5f12ecf40bad3a78ca43b754,Hey Hey My My,Neil Young,NoMeansNo,Fubar: The Album
5f12ecf40bad3a78ca43b755,Hey Hey What Can I Do,Led Zeppelin,Hootie & The Blowfish,"Scattered, Smothered & Covered"
5f12ecf40bad3a78ca43b756,Hey Hey What Can I Do,Led Zeppelin,The Hold Steady,Milkcrate Mosh
5f12ecf40bad3a78ca43b757,"Hey Hey, My My",Neil Young,Dave Matthews Band,"2008-06-07: DMB Live Trax, Volume 13: Busch Stadium, St. Louis, MO, USA"
5f12ecf40bad3a78ca43b758,"Hey Hey, My My",Neil Young,Oasis,Familiar to Millions
5f12ecf40bad3a78ca43b759,"Hey Hey, My My (Into the Black)",Neil Young,Close Lobsters,15 Flaming Groovies
5f12ecf40bad3a78ca43b75a,"Hey Hey, My My (Into the Black)",Neil Young,Dave Matthews Band,"2008-06-07: DMB Live Trax, Volume 13: Busch Stadium, St. Louis, MO, USA"
5f12ecf40bad3a78ca43b75b,Hey Jealousy,Gin Blossoms,Hit the Lights,"Punk Goes 90's"
5f12ecf40bad3a78ca43b75c,Hey Jealousy,Gin Blossoms,The Ergs!,"Hindsight Is 20/20, My Friend"
5f12ecf40bad3a78ca43b75d,Hey Joe,Jimi Hendrix,Axel Rudi Pell,The Ballads II
5f12ecf40bad3a78ca43b75e,Hey Joe,Jimi Hendrix,Body Count,Born Dead
5f12ecf40bad3a78ca43b75f,Hey Joe,Jimi Hendrix,Dead Moon,In the Graveyard
5f12ecf40bad3a78ca43b760,Hey Joe,Jimi Hendrix,Deep Purple,The Best of Deep Purple
5f12ecf40bad3a78ca43b761,Hey Joe,Jimi Hendrix,Fifteen,"There's No Place Like Home (Good Night)"
5f12ecf40bad3a78ca43b762,Hey Joe,Jimi Hendrix,Lenny Kravitz,Unplugged
5f12ecf40bad3a78ca43b763,Hey Joe,Jimi Hendrix,Medeski Martin and Wood,Tonic
5f12ecf40bad3a78ca43b764,Hey Joe,Jimi Hendrix,Richard Thompson,"1988-08-04 Live At Toad's Place, New Haven, CT"
5f12ecf40bad3a78ca43b765,Hey Joe,Jimi Hendrix,The Offspring,Go Ahead Punk ...Make My Day
5f12ecf40bad3a78ca43b766,Hey Joe,Jimi Hendrix,Wolle Kriwanek,Schwabenrock - 100% Reine Wolle
5f12ecf40bad3a78ca43b767,Hey Joe,The Leaves,Black Uhuru,NOW
5f12ecf40bad3a78ca43b768,Hey Joe,The Leaves,Body Count,Born Dead
5f12ecf40bad3a78ca43b769,Hey Joe,The Leaves,Buckwheat Zydeco,On Track
5f12ecf40bad3a78ca43b76a,Hey Joe,The Leaves,Deep Purple,The Best of Deep Purple
5f12ecf40bad3a78ca43b76b,Hey Joe,The Leaves,Eddie Murphy,"Love's Alright"
5f12ecf40bad3a78ca43b76c,Hey Joe,The Leaves,Helge Schneider,Eiersalat Im Rock
5f12ecf40bad3a78ca43b76d,Hey Joe,The Leaves,Jimi Hendrix,The Ultimate Experience
5f12ecf40bad3a78ca43b76e,Hey Joe,The Leaves,Led Zeppelin,The Prequel
5f12ecf40bad3a78ca43b76f,Hey Joe,The Leaves,Lick the Tins,Blind Man on a Flying Horse
5f12ecf40bad3a78ca43b770,Hey Joe,The Leaves,Love,The Best of Love
5f12ecf40bad3a78ca43b771,Hey Joe,The Leaves,Nick Cave & The Bad Seeds,Kicking Against the Pricks
5f12ecf40bad3a78ca43b772,Hey Joe,The Leaves,Patti Smith,Under the Influence: Morrissey
5f12ecf40bad3a78ca43b773,Hey Joe,The Leaves,Red Hot Chili Peppers,Slap Happy
5f12ecf40bad3a78ca43b774,Hey Joe,The Leaves,Robert Plant,Dreamland
5f12ecf40bad3a78ca43b775,Hey Joe,The Leaves,Roy Buchanan,Sweet Dreams: The Anthology (disc 2)
5f12ecf40bad3a78ca43b776,Hey Joe,The Leaves,Seal,Set It Off
5f12ecf40bad3a78ca43b777,Hey Joe,The Leaves,Spirit,Live at La Paloma
5f12ecf40bad3a78ca43b778,Hey Joe,The Leaves,The Byrds,The Byrds (disc 1: We Have Ignition)
5f12ecf40bad3a78ca43b779,Hey Joe,The Leaves,The Creation,Collection
5f12ecf40bad3a78ca43b77a,Hey Joe,The Leaves,The Dukes of Hamburg,Some Folks
5f12ecf40bad3a78ca43b77b,Hey Joe,The Leaves,The Music Machine,(Turn On) The Music Machine
5f12ecf40bad3a78ca43b77c,Hey Joe,The Leaves,The Offspring,Go Ahead Punk ...Make My Day
5f12ecf40bad3a78ca43b77d,Hey Joe,The Leaves,Tim Rose,Through Coloured Glasses
5f12ecf40bad3a78ca43b77e,Hey Joe,The Leaves,Wilson Pickett,16 Original Hits
5f12ecf40bad3a78ca43b77f,Hey Joe!,The Leaves,Ant Trip Ceremony,24 Hours
5f12ecf40bad3a78ca43b780,Hey Joe!,The Leaves,Charlotte Gainsbourg,Hey Joe
5f12ecf40bad3a78ca43b781,Hey Joe!,The Leaves,Johnny Rivers,Rewind and Realization
5f12ecf40bad3a78ca43b782,Hey Joe!,The Leaves,O Rappa,Luau MTV
5f12ecf40bad3a78ca43b783,Hey Joe!,The Leaves,Schenker-Pattison Summit,The Endless Jam
5f12ecf40bad3a78ca43b784,Hey Jude,The Beatles,Area Code 615,Trip in the Country
5f12ecf40bad3a78ca43b785,Hey Jude,The Beatles,Bing Crosby,Golden Throats 4: Celebrities Butcher Songs of The Beatles
5f12ecf40bad3a78ca43b786,Hey Jude,The Beatles,De Dannan,Celtic Collections
5f12ecf40bad3a78ca43b787,Hey Jude,The Beatles,Don Ellis,Don Ellis at Fillmore
5f12ecf40bad3a78ca43b788,Hey Jude,The Beatles,Elvis Presley,Elvis Now
5f12ecf40bad3a78ca43b789,Hey Jude,The Beatles,Grateful Dead,Fillmore East 2-11-69 (disc 1)
5f12ecf40bad3a78ca43b78a,Hey Jude,The Beatles,John Hartford,John Hartford and Iron Mountain Depot
5f12ecf40bad3a78ca43b78b,Hey Jude,The Beatles,John Klemmer,"Blowin' Gold"
5f12ecf40bad3a78ca43b78c,Hey Jude,The Beatles,José Feliciano,10 to 23
5f12ecf40bad3a78ca43b78d,Hey Jude,The Beatles,Marillion,"FRC-034: Vredenburg Muziekcentrum, Utrecht, Netherlands. 3 December 2005 (disc 1)"
5f12ecf40bad3a78ca43b78e,Hey Jude,The Beatles,Metallica,Until the Studioshit Load
5f12ecf40bad3a78ca43b78f,Hey Jude,The Beatles,Petula Clark,Live at the Royal Albert Hall
5f12ecf40bad3a78ca43b790,Hey Jude,The Beatles,Shirley Bassey,Shirley Bassey Birthday Concert
5f12ecf40bad3a78ca43b791,Hey Jude,The Beatles,The Brothers Johnson,All This and World War II
5f12ecf40bad3a78ca43b792,Hey Jude,The Beatles,The Dynamites,Mellow Dubmarine: A Reggae Tribute to the Beatles (disc 1)
5f12ecf40bad3a78ca43b793,Hey Jude,The Beatles,The Fabulous Counts,Jan Jan
5f12ecf40bad3a78ca43b794,Hey Jude,The Beatles,The Real People,Liverpool: The Number Ones Album
5f12ecf40bad3a78ca43b795,Hey Jude,The Beatles,The Temptations,Motown Meets The Beatles
5f12ecf40bad3a78ca43b796,Hey Jude,The Beatles,Tiny Tim,Girl (feat. Brave Combo)
5f12ecf40bad3a78ca43b797,Hey Jude,The Beatles,Tom Jones,The Definitive: 1964-2002 (disc 2)
5f12ecf40bad3a78ca43b798,Hey Jude,The Beatles,Toots & The Maytals,Here Comes the Sun: A Reggae Tribute to the Beatles
5f12ecf40bad3a78ca43b799,Hey Jude,The Beatles,Warren Hill,Shelter
5f12ecf40bad3a78ca43b79a,Hey Jude,The Beatles,Wilson Pickett,The Very Best of Wilson Pickett
5f12ecf40bad3a78ca43b79b,Hey Jude,The Beatles,Zakk Wylde,Rare Trax
5f12ecf40bad3a78ca43b79c,Hey Julie,Fountains of Wayne,The Wonder Years,Sleeping on Trash: A Collection of Songs Recorded 2005-2010
5f12ecf40bad3a78ca43b79d,Hey Lawdy Mama,Steppenwolf,Minutemen,Project: Mersh
5f12ecf40bad3a78ca43b79e,Hey Little One,Dorsey Burnette,Glen Campbell,By the Time I Get to Phoenix
5f12ecf40bad3a78ca43b79f,Hey Little One,Dorsey Burnette,Grateful Dead,"1966-03-25: Troupers Hall, Los Angeles, CA, USA"
5f12ecf40bad3a78ca43b7a0,Hey Little One,Glen Campbell,J. Frank Wilson & The Cavaliers,Last Kiss Sessions
5f12ecf40bad3a78ca43b7a1,Hey Little Rich Boy,Sham 69,Dropkick Murphys,The Worldwide Tribute to the Real Oi!
5f12ecf40bad3a78ca43b7a2,Hey Little Rich Girl,The Specials,Amy Winehouse,Back to Black
5f12ecf40bad3a78ca43b7a3,Hey Nonny Nonny,Violent Femmes,Ghoti Hook,"Songs We Didn't Write"
5f12ecf40bad3a78ca43b7a4,Hey Now,Ray Charles,Roomful of Blues,Dance All Night
5f12ecf40bad3a78ca43b7a5,Hey Operator,Coney Hatch,Aldo Nova,The Best of Aldo Nova
5f12ecf40bad3a78ca43b7a6,Hey Pocky A-Way,The Meters,The Neville Brothers,Fiyo on the Bayou
5f12ecf40bad3a78ca43b7a7,Hey Pocky Way,The Neville Brothers,Grateful Dead,View From the Vault III (disc 3)
5f12ecf40bad3a78ca43b7a8,Hey Porter,Johnny Cash,Marty Stuart,Busy Bee Cafe
5f12ecf40bad3a78ca43b7a9,Hey Porter,Johnny Cash,MxPx,All Aboard: A Tribute to Johnny Cash
5f12ecf40bad3a78ca43b7aa,Hey Porter,Johnny Cash,Ry Cooder,Into the Purple Valley
5f12ecf40bad3a78ca43b7ab,Hey Porter,Johnny Cash,The Folsom Prison Gang,Cash Only
5f12ecf40bad3a78ca43b7ac,"Hey That's No Way to Say Goodbye",Leonard Cohen,Ian McCulloch,"I'm Your Fan: Songs of Leonard Cohen"
5f12ecf40bad3a78ca43b7ad,Hey There,Rosemary Clooney,Bette Midler,Bette Midler Sings the Rosemary Clooney Songbook
5f12ecf40bad3a78ca43b7ae,Hey There Delilah,"Plain White T's",The Baseballs,Strike!
5f12ecf40bad3a78ca43b7af,Hey Tonight,Creedence Clearwater Revival,Eddie & The Hot Rods,The Curse of the Hot Rods / Ties That Bind
5f12ecf40bad3a78ca43b7b0,Hey Tonight,Creedence Clearwater Revival,The Lords of the New Church,Killer Lords
5f12ecf40bad3a78ca43b7b1,Hey Ya!,OutKast,Booker T.,Potato Hole
5f12ecf40bad3a78ca43b7b2,Hey Ya!,OutKast,Booker T. Jones,iTunes Fall 2009 Sampler
5f12ecf40bad3a78ca43b7b3,Hey Ya!,OutKast,Cocoon,Back to Panda Mountains
5f12ecf40bad3a78ca43b7b4,Hey Ya!,OutKast,Lorene Drive,Punk Goes Crunk
5f12ecf40bad3a78ca43b7b5,Hey Ya!,OutKast,Obadiah Parker,Obadiah Parker Live
5f12ecf40bad3a78ca43b7b6,Hey Ya!,OutKast,OutKast,Pop Party 2
5f12ecf40bad3a78ca43b7b7,Hey Ya!,OutKast,Supersuckers,"Devil's Food"
5f12ecf40bad3a78ca43b7b8,Hey Ya!,OutKast,The Blankket,Songs of Love
5f12ecf40bad3a78ca43b7b9,Hey Ya!,OutKast,Will Young,"Radio 1's Live Lounge (disc 1)"
5f12ecf40bad3a78ca43b7ba,Hey You,Pink Floyd,Ali Slaight,Pink Floyd Redux: A New Music Experience
5f12ecf40bad3a78ca43b7bb,Hey You,Pink Floyd,Dream Theater,Dream Theater Fan Club CD (1998)
5f12ecf40bad3a78ca43b7bc,Hey You,Pink Floyd,Engineers,Mojo Presents: The Wall Re-Built! (disc 2)
5f12ecf40bad3a78ca43b7bd,Hey You,Pink Floyd,Furnace,A Saucerful of Pink: A Tribute to Pink Floyd (disc 2)
5f12ecf40bad3a78ca43b7be,Hey You,Pink Floyd,John Wetton & Steve Lukather & Tommy Shaw,Re-Building the Wall: A Tribute to Pink Floyd (disc 2)
5f12ecf40bad3a78ca43b7bf,Hey Young World,Slick Rick,Macy Gray,Live in Las Vegas
5f12ecf40bad3a78ca43b7c0,Hey! Baby,Bruce Channel,DJ Ötzi,Après Ski-Hits 2001 (disc 1)
5f12ecf40bad3a78ca43b7c1,Hey! Baby,Bruce Channel,Ringo Starr,Goodnight Vienna: Rotogravure
5f12ecf40bad3a78ca43b7c2,Hey! Little Child,Alex Chilton,These Immortal Souls,"Get Lost (Don't Lie!)"
5f12ecf40bad3a78ca43b7c3,Hey! Little Child,Alex Chilton,Tommy Keene,The Real Underground
5f12ecf40bad3a78ca43b7c4,"Hey, Girl",Freddie Scott,Bobby Vee,The Essential and Collectable Bobby Vee
5f12ecf40bad3a78ca43b7c5,"Hey, Girl",Freddie Scott,Brian Poole & The Tremeloes,The Very Best of Brian Poole & The Tremeloes
5f12ecf40bad3a78ca43b7c6,"Hey, Girl",Freddie Scott,Carole King,Pearls
5f12ecf40bad3a78ca43b7c7,"Hey, Girl",Freddie Scott,Donny Osmond,The Best of Donny Osmond
5f12ecf40bad3a78ca43b7c8,"Hey, Girl",Freddie Scott,George Benson,"Livin' Inside Your Love"
5f12ecf40bad3a78ca43b7c9,"Hey, Girl",Freddie Scott,George Kerr,All Platinum
5f12ecf40bad3a78ca43b7ca,"Hey, Girl",Freddie Scott,Isaac Hayes,U-Turn
5f12ecf40bad3a78ca43b7cb,"Hey, Girl",Freddie Scott,Michael McDonald,Cuts
5f12ecf40bad3a78ca43b7cc,"Hey, Girl",Freddie Scott,Ray Charles,Genius Loves Company
5f12ecf40bad3a78ca43b7cd,"Hey, Girl",Freddie Scott,Southside Johnny & The Asbury Jukes,Missing Pieces
5f12ecf40bad3a78ca43b7ce,"Hey, Girl",Freddie Scott,The Jazz Crusaders,Talk That Talk
5f12ecf40bad3a78ca43b7cf,"Hey, Girl",Freddie Scott,The Nylons,"Hits of the 60's: A Cappella Style"
5f12ecf40bad3a78ca43b7d0,"Hey, Girl",Freddie Scott,The Temptations,Cloud Nine
5f12ecf40bad3a78ca43b7d1,"Hey, Girl",Freddie Scott,Will Downing,"Love's the Place to Be"
5f12ecf40bad3a78ca43b7d2,"Hey, Good Lookin'",Hank Williams,Buckwheat Zydeco,"Where There's Smoke There's Fire"
5f12ecf40bad3a78ca43b7d3,"Hey, Good Lookin'",Hank Williams,Jimmy Buffett,"Promo Only: Country Radio, June 2004"
5f12ecf40bad3a78ca43b7d4,"Hey, Good Lookin'",Hank Williams,Loggins & Messina,So Fine
5f12ecf40bad3a78ca43b7d5,"Hey, Good Lookin'",Hank Williams,Piano Red,The R&B Years: 1951
5f12ecf40bad3a78ca43b7d6,"Hey, Good Lookin'",Hank Williams,Ray Charles,Modern Sounds in Country and Western Music
5f12ecf40bad3a78ca43b7d7,"Hey, Good Lookin'",Hank Williams,Tennessee Ernie Ford,Absolutely the Best
5f12ecf40bad3a78ca43b7d8,"Hey, Hey, My, My",Neil Young,Cross Canadian Ragweed,Live & Loud at The Wormy Dog Saloon
5f12ecf40bad3a78ca43b7d9,"Hey, Joe",Daniel Johnston,Sparklehorse,Good Morning Spider
5f12ecf40bad3a78ca43b7da,"Hey, That's No Way to Say Goodbye",Leonard Cohen,AM/FM,Getting Into Sinking
5f12ecf40bad3a78ca43b7db,"Hey, That's No Way to Say Goodbye",Leonard Cohen,Claudine Longet,"Let's Spend the Night Together"
5f12ecf40bad3a78ca43b7dc,"Hey, That's No Way to Say Goodbye",Leonard Cohen,Judy Collins,Both Sides Now
5f12ecf40bad3a78ca43b7dd,"Hey, That's No Way to Say Goodbye",Leonard Cohen,Roberta Flack,First Take
5f12ecf40bad3a78ca43b7de,"Hey, That's No Way to Say Goodbye",Leonard Cohen,The Lemonheads,Varshons
5f12ecf40bad3a78ca43b7df,"Hey, That's No Way to Say Goodbye",Leonard Cohen,The Vogues,The Vogues Greatest Hits
5f12ecf40bad3a78ca43b7e0,"Hey, Where's Your Girl?",East River Pipe,Lambchop,Thriller
5f12ecf40bad3a78ca43b7e1,Hi Ho Silver Lining,The Attack,Giant Crab,A Giant Crab Comes Forth
5f12ecf40bad3a78ca43b7e2,Hi Ho Silver Lining,The Attack,Hello,New York Groove... The Best Of
5f12ecf40bad3a78ca43b7e3,Hi Ho Silver Lining,The Attack,Jeff Beck,Air Guitar
5f12ecf40bad3a78ca43b7e4,Hi Ho Silver Lining,The Attack,Jive Bunny & The Mastermixers,The Biggest Party On The Planet
5f12ecf40bad3a78ca43b7e5,Hi Ho Silver Lining,The Attack,Tomcat,Live
5f12ecf40bad3a78ca43b7e6,Hickory Wind,Gram Parsons,Gillian Welch,Return of the Grievous Angel: A Tribute to Gram Parsons
5f12ecf40bad3a78ca43b7e7,Hickory Wind,Gram Parsons,Grant-Lee Phillips,Virginia Creeper
5f12ecf40bad3a78ca43b7e8,Hickory Wind,The Byrds,Bob Mould,Commemorativo: A Tribute to Gram Parsons
5f12ecf40bad3a78ca43b7e9,Hickory Wind,The Byrds,Emmylou Harris,Blue Kentucky Girl
5f12ecf40bad3a78ca43b7ea,Hickory Wind,The Byrds,Idha,Melody Inn
5f12ecf40bad3a78ca43b7eb,Hickory Wind,The Byrds,Joan Baez,"David's Album"
5f12ecf40bad3a78ca43b7ec,Hidden Charms,"Howlin' Wolf",The Gories,"I Know You Be Houserockin'"
5f12ecf40bad3a78ca43b7ed,Hidden Shame,Elvis Costello,Johnny Cash,Boom Chicka Boom
5f12ecf40bad3a78ca43b7ee,"Hide and Go Seek, Part 1",Bunker Hill,Blacktop,"I Got a Baad Feelin' About This (The Complete Recordings)"
5f12ecf40bad3a78ca43b7ef,Hide and Seek,Howard Jones,Dune,Forever
5f12ecf40bad3a78ca43b7f0,Hide Your Heart,Bonnie Tyler,KISS,Box Set (disc 3: 1976-1982)
5f12ecf40bad3a78ca43b7f1,Hide Your Heart,Bonnie Tyler,Robin Beck,"Trouble or Nothin'"
5f12ecf40bad3a78ca43b7f2,Hide Your Heart,KISS,Ace Frehley,"Trouble Walkin'"
5f12ecf40bad3a78ca43b7f3,Hide Your Heart,KISS,Bonnie Tyler,The Very Best Of
5f12ecf40bad3a78ca43b7f4,Hide Your Heart,KISS,Molly Hatchet,Lightning Strikes Twice
5f12ecf40bad3a78ca43b7f5,Hideaway,Freddie King,Eric Clapton,Crossroads (disc 2)
5f12ecf40bad3a78ca43b7f6,Hideaway,Freddie King,John Mayall,70th Birthday Concert (disc 1)
5f12ecf40bad3a78ca43b7f7,Hideaway,Freddie King,Stevie Ray Vaughan,Rough Edges
5f12ecf40bad3a78ca43b7f8,Hideaway,Freddie King,The Jeff Healey Band,See the Light
5f12ecf40bad3a78ca43b7f9,Hiding My Heart,Brandi Carlile,Adele,21
5f12ecf40bad3a78ca43b7fa,High and Dry,Radiohead,Amanda Palmer,Amanda Palmer Performs the Popular Hits of Radiohead on Her Magical Ukulele
5f12ecf40bad3a78ca43b7fb,High and Dry,Radiohead,jacksoul,Mysoul
5f12ecf40bad3a78ca43b7fc,High and Dry,Radiohead,Jamie Cullum,Pointless Nostalgic
5f12ecf40bad3a78ca43b7fd,High and Dry,Radiohead,Jorge Drexler,12 segundos de oscuridad
5f12ecf40bad3a78ca43b7fe,High Enough,Damn Yankees,Jack Blades & Tommy Shaw,"VH1 Classic Metal Mania: Stripped, Volume 3"
5f12ecf40bad3a78ca43b7ff,High Flying Bird,Judy Henske,Au Go Go Singers,They Call Us The Au Go-Go Singers
5f12ecf40bad3a78ca43b800,High Flying Bird,Judy Henske,Billy Edd Wheeler,Paper Birds
5f12ecf40bad3a78ca43b801,High Flying Bird,Judy Henske,Jefferson Airplane,Jefferson Airplane Takes Off
5f12ecf40bad3a78ca43b802,High Flying Bird,Judy Henske,Richie Havens,Collection
5f12ecf40bad3a78ca43b803,High Flying Bird,Judy Henske,We Five,Make Someone Happy
5f12ecf40bad3a78ca43b804,High for This,The Weeknd,Ellie Goulding,High for This
